"length","gene_id"
22002,"Montipora_capitata_HIv3___RNAseq.g49905.t1"
19284,"Montipora_capitata_HIv3___RNAseq.38592_t"
7232,"Montipora_capitata_HIv3___TS.g4276.t1"
32000,"Montipora_capitata_HIv3___RNAseq.g49908.t2"
15428,"Montipora_capitata_HIv3___RNAseq.g49909.t1"
10598,"Montipora_capitata_HIv3___RNAseq.g49910.t1"
16281,"Montipora_capitata_HIv3___RNAseq.g49911.t1"
1004,"Montipora_capitata_HIv3___RNAseq.g49912.t1"
1030,"Montipora_capitata_HIv3___RNAseq.g49913.t1"
1004,"Montipora_capitata_HIv3___RNAseq.g49914.t1"
894,"Montipora_capitata_HIv3___RNAseq.g49915.t1"
1355,"Montipora_capitata_HIv3___RNAseq.g49916.t1"
19322,"Montipora_capitata_HIv3___TS.g4286.t1"
344,"Montipora_capitata_HIv3___RNAseq.g49919.t1"
3511,"Montipora_capitata_HIv3___RNAseq.g49920.t1"
2010,"Montipora_capitata_HIv3___RNAseq.g49921.t1"
1485,"Montipora_capitata_HIv3___RNAseq.g49922.t1"
652,"Montipora_capitata_HIv3___RNAseq.g49923.t1"
2209,"Montipora_capitata_HIv3___RNAseq.g49924.t1"
3406,"Montipora_capitata_HIv3___RNAseq.g49925.t2"
3672,"Montipora_capitata_HIv3___RNAseq.g49926.t1"
6541,"Montipora_capitata_HIv3___RNAseq.g49927.t1"
761,"Montipora_capitata_HIv3___RNAseq.g49928.t1"
2332,"Montipora_capitata_HIv3___RNAseq.38617_t"
491,"Montipora_capitata_HIv3___RNAseq.g49930.t1"
4656,"Montipora_capitata_HIv3___RNAseq.g49931.t1"
929,"Montipora_capitata_HIv3___RNAseq.g49932.t1"
5004,"Montipora_capitata_HIv3___RNAseq.g49933.t1"
908,"Montipora_capitata_HIv3___RNAseq.g49934.t1"
290,"Montipora_capitata_HIv3___RNAseq.g49935.t1"
659,"Montipora_capitata_HIv3___RNAseq.g49936.t1"
569,"Montipora_capitata_HIv3___RNAseq.g49937.t1"
221,"Montipora_capitata_HIv3___TS.g4304.t1"
311,"Montipora_capitata_HIv3___RNAseq.g49938.t1"
335,"Montipora_capitata_HIv3___RNAseq.g49939.t1"
1153,"Montipora_capitata_HIv3___RNAseq.g49940.t1"
812,"Montipora_capitata_HIv3___TS.g4306.t1"
2675,"Montipora_capitata_HIv3___TS.g4307.t1"
15757,"Montipora_capitata_HIv3___RNAseq.g49943.t1"
12827,"Montipora_capitata_HIv3___RNAseq.g49944.t1"
16473,"Montipora_capitata_HIv3___RNAseq.g49945.t1"
2001,"Montipora_capitata_HIv3___RNAseq.g49946.t1"
4451,"Montipora_capitata_HIv3___RNAseq.g49947.t1"
1102,"Montipora_capitata_HIv3___RNAseq.g49948.t1"
2804,"Montipora_capitata_HIv3___RNAseq.g49949.t1"
1220,"Montipora_capitata_HIv3___RNAseq.g49950.t1"
15589,"Montipora_capitata_HIv3___RNAseq.g49951.t1"
51565,"Montipora_capitata_HIv3___TS.g4316.t1"
10206,"Montipora_capitata_HIv3___RNAseq.g49953.t1"
506,"Montipora_capitata_HIv3___TS.g4318.t1"
59081,"Montipora_capitata_HIv3___RNAseq.g49954.t1"
8237,"Montipora_capitata_HIv3___RNAseq.g49955.t1"
2096,"Montipora_capitata_HIv3___RNAseq.g49956.t1"
6081,"Montipora_capitata_HIv3___RNAseq.g49957.t1"
7574,"Montipora_capitata_HIv3___RNAseq.g49958.t1"
14570,"Montipora_capitata_HIv3___RNAseq.g49959.t1"
26861,"Montipora_capitata_HIv3___RNAseq.g49960.t1"
848,"Montipora_capitata_HIv3___RNAseq.g49961.t1"
37986,"Montipora_capitata_HIv3___RNAseq.g49962.t1"
13928,"Montipora_capitata_HIv3___RNAseq.g49963.t1"
5701,"Montipora_capitata_HIv3___RNAseq.g49964.t1"
1034,"Montipora_capitata_HIv3___RNAseq.g49965.t1"
5734,"Montipora_capitata_HIv3___RNAseq.g49966.t1"
48666,"Montipora_capitata_HIv3___RNAseq.g49967.t1"
11200,"Montipora_capitata_HIv3___RNAseq.g49968.t1"
5408,"Montipora_capitata_HIv3___RNAseq.g49969.t1"
389,"Montipora_capitata_HIv3___RNAseq.g49970.t1"
1034,"Montipora_capitata_HIv3___RNAseq.g49971.t1"
773,"Montipora_capitata_HIv3___RNAseq.g49972.t1"
1347,"Montipora_capitata_HIv3___TS.g4338.t1"
722,"Montipora_capitata_HIv3___RNAseq.g49974.t1"
296,"Montipora_capitata_HIv3___RNAseq.g49975.t1"
24667,"Montipora_capitata_HIv3___TS.g4341.t1"
4867,"Montipora_capitata_HIv3___RNAseq.g49977.t1"
5957,"Montipora_capitata_HIv3___RNAseq.g49978.t1"
2081,"Montipora_capitata_HIv3___RNAseq.g49979.t1"
2704,"Montipora_capitata_HIv3___RNAseq.g49980.t1"
821,"Montipora_capitata_HIv3___RNAseq.g49981.t1"
4333,"Montipora_capitata_HIv3___TS.g4346.t1"
6863,"Montipora_capitata_HIv3___TS.g4347.t1"
11847,"Montipora_capitata_HIv3___TS.g4348.t1"
284,"Montipora_capitata_HIv3___RNAseq.g49985.t1"
13170,"Montipora_capitata_HIv3___RNAseq.g49986.t1"
18310,"Montipora_capitata_HIv3___RNAseq.g49987.t1"
3181,"Montipora_capitata_HIv3___RNAseq.g49988.t1"
2594,"Montipora_capitata_HIv3___RNAseq.g49989.t1"
24124,"Montipora_capitata_HIv3___RNAseq.g49990.t1"
20904,"Montipora_capitata_HIv3___RNAseq.g49991.t1"
4679,"Montipora_capitata_HIv3___RNAseq.g49992.t1"
488,"Montipora_capitata_HIv3___RNAseq.g49993.t1"
45276,"Montipora_capitata_HIv3___RNAseq.g49994.t1"
24009,"Montipora_capitata_HIv3___RNAseq.g49995.t1"
521,"Montipora_capitata_HIv3___TS.g4359.t1"
58304,"Montipora_capitata_HIv3___RNAseq.g49996.t1"
5475,"Montipora_capitata_HIv3___RNAseq.g49997.t1"
22052,"Montipora_capitata_HIv3___RNAseq.g49998.t1c"
520,"Montipora_capitata_HIv3___RNAseq.g49998.t1b"
26279,"Montipora_capitata_HIv3___RNAseq.g49998.t1a"
374,"Montipora_capitata_HIv3___RNAseq.g49999.t1"
560,"Montipora_capitata_HIv3___RNAseq.g50000.t1"
14523,"Montipora_capitata_HIv3___RNAseq.g50001.t1a"
3066,"Montipora_capitata_HIv3___RNAseq.g50001.t1b"
6750,"Montipora_capitata_HIv3___RNAseq.g50001.t1c"
1007,"Montipora_capitata_HIv3___RNAseq.g50002.t1"
3622,"Montipora_capitata_HIv3___RNAseq.g50003.t1"
677,"Montipora_capitata_HIv3___RNAseq.g50004.t1"
506,"Montipora_capitata_HIv3___RNAseq.g50005.t1"
9517,"Montipora_capitata_HIv3___RNAseq.g50006.t1"
2334,"Montipora_capitata_HIv3___RNAseq.g50007.t1"
7025,"Montipora_capitata_HIv3___RNAseq.g50008.t1"
49217,"Montipora_capitata_HIv3___RNAseq.g50009.t1"
27792,"Montipora_capitata_HIv3___RNAseq.g50010.t1"
1028,"Montipora_capitata_HIv3___RNAseq.g50011.t1"
3241,"Montipora_capitata_HIv3___TS.g4376.t1"
14407,"Montipora_capitata_HIv3___RNAseq.g50013.t1"
2078,"Montipora_capitata_HIv3___TS.g4378.t1"
206,"Montipora_capitata_HIv3___TS.g4379.t1"
9218,"Montipora_capitata_HIv3___RNAseq.g50015.t1"
2167,"Montipora_capitata_HIv3___RNAseq.g50016.t1"
929,"Montipora_capitata_HIv3___RNAseq.g50017.t1"
929,"Montipora_capitata_HIv3___RNAseq.g50018.t1"
4074,"Montipora_capitata_HIv3___RNAseq.g50019.t1"
10354,"Montipora_capitata_HIv3___TS.g4385.t1"
2510,"Montipora_capitata_HIv3___RNAseq.g50021.t1"
5043,"Montipora_capitata_HIv3___RNAseq.g50022.t1"
16816,"Montipora_capitata_HIv3___RNAseq.g50023.t1"
21594,"Montipora_capitata_HIv3___RNAseq.g50024.t2"
17977,"Montipora_capitata_HIv3___RNAseq.g50025.t1"
4722,"Montipora_capitata_HIv3___RNAseq.g50026.t1"
20024,"Montipora_capitata_HIv3___RNAseq.g50027.t1"
49188,"Montipora_capitata_HIv3___RNAseq.g50028.t1"
929,"Montipora_capitata_HIv3___TS.g4394.t1"
1637,"Montipora_capitata_HIv3___TS.g4395.t1"
1073,"Montipora_capitata_HIv3___TS.g4397.t1"
7822,"Montipora_capitata_HIv3___RNAseq.g50030.t1"
338,"Montipora_capitata_HIv3___RNAseq.g50031.t1"
359,"Montipora_capitata_HIv3___RNAseq.g50032.t1"
6491,"Montipora_capitata_HIv3___RNAseq.g50033.t1"
1171,"Montipora_capitata_HIv3___RNAseq.g50034.t1"
1270,"Montipora_capitata_HIv3___RNAseq.g50035.t1"
761,"Montipora_capitata_HIv3___RNAseq.g50036.t1"
3235,"Montipora_capitata_HIv3___RNAseq.g50037.t1"
1742,"Montipora_capitata_HIv3___RNAseq.g50038.t1"
332,"Montipora_capitata_HIv3___RNAseq.g50039.t1"
1337,"Montipora_capitata_HIv3___RNAseq.g50040.t1"
458,"Montipora_capitata_HIv3___TS.g4408.t1"
489,"Montipora_capitata_HIv3___RNAseq.g50042.t1"
14477,"Montipora_capitata_HIv3___RNAseq.g50043.t1"
1046,"Montipora_capitata_HIv3___RNAseq.g50044.t1"
4447,"Montipora_capitata_HIv3___RNAseq.g50045.t1"
923,"Montipora_capitata_HIv3___RNAseq.g50046.t1"
3142,"Montipora_capitata_HIv3___RNAseq.g50047.t1"
2863,"Montipora_capitata_HIv3___RNAseq.g50048.t1"
509,"Montipora_capitata_HIv3___RNAseq.g50049.t1"
440,"Montipora_capitata_HIv3___RNAseq.g50050.t1"
9904,"Montipora_capitata_HIv3___RNAseq.g50051.t1"
260,"Montipora_capitata_HIv3___TS.g4418.t1"
1569,"Montipora_capitata_HIv3___RNAseq.g50052.t1"
386,"Montipora_capitata_HIv3___RNAseq.g50053.t1"
860,"Montipora_capitata_HIv3___RNAseq.g50054.t1"
302,"Montipora_capitata_HIv3___TS.g4421.t1"
320,"Montipora_capitata_HIv3___RNAseq.g50055.t1"
881,"Montipora_capitata_HIv3___RNAseq.g50056.t1"
3317,"Montipora_capitata_HIv3___RNAseq.g50057.t1"
791,"Montipora_capitata_HIv3___RNAseq.g50058.t1"
1246,"Montipora_capitata_HIv3___TS.g4427.t1"
6144,"Montipora_capitata_HIv3___RNAseq.g50060.t1"
1046,"Montipora_capitata_HIv3___RNAseq.g50061.t1"
1124,"Montipora_capitata_HIv3___RNAseq.g50062.t1"
3339,"Montipora_capitata_HIv3___RNAseq.g50063.t1"
614,"Montipora_capitata_HIv3___RNAseq.g50064.t1"
440,"Montipora_capitata_HIv3___RNAseq.g50065.t1"
788,"Montipora_capitata_HIv3___TS.g4433.t1"
10130,"Montipora_capitata_HIv3___RNAseq.g50066.t1"
308,"Montipora_capitata_HIv3___RNAseq.g50067.t1"
1036,"Montipora_capitata_HIv3___RNAseq.g50068.t1"
2429,"Montipora_capitata_HIv3___TS.g4435.t1"
989,"Montipora_capitata_HIv3___RNAseq.g50070.t1"
6961,"Montipora_capitata_HIv3___TS.g4437.t1"
12104,"Montipora_capitata_HIv3___RNAseq.g50072.t1"
2311,"Montipora_capitata_HIv3___TS.g4439.t1"
497,"Montipora_capitata_HIv3___RNAseq.g50074.t1"
647,"Montipora_capitata_HIv3___RNAseq.g50075.t1"
776,"Montipora_capitata_HIv3___RNAseq.g50076.t1"
7999,"Montipora_capitata_HIv3___RNAseq.g50077.t1"
5456,"Montipora_capitata_HIv3___TS.g4444.t1"
470,"Montipora_capitata_HIv3___RNAseq.g50078.t1"
3126,"Montipora_capitata_HIv3___RNAseq.g50079.t2"
25511,"Montipora_capitata_HIv3___RNAseq.g50080.t1"
236,"Montipora_capitata_HIv3___TS.g4448.t1"
935,"Montipora_capitata_HIv3___TS.g4449.t1"
1046,"Montipora_capitata_HIv3___RNAseq.g50081.t1"
9268,"Montipora_capitata_HIv3___TS.g4451.t1"
2380,"Montipora_capitata_HIv3___RNAseq.g50082.t1"
293,"Montipora_capitata_HIv3___RNAseq.g50083.t1"
17988,"Montipora_capitata_HIv3___RNAseq.g50084.t1"
1280,"Montipora_capitata_HIv3___RNAseq.g50085.t1"
449,"Montipora_capitata_HIv3___TS.g4456.t1"
9110,"Montipora_capitata_HIv3___RNAseq.g50086.t1"
10922,"Montipora_capitata_HIv3___TS.g4458.t1"
8537,"Montipora_capitata_HIv3___TS.g4459.t1"
36880,"Montipora_capitata_HIv3___RNAseq.g50088.t1"
833,"Montipora_capitata_HIv3___RNAseq.g50089.t1"
10232,"Montipora_capitata_HIv3___RNAseq.g50090.t1"
15343,"Montipora_capitata_HIv3___RNAseq.g50091.t1"
10625,"Montipora_capitata_HIv3___RNAseq.g50092.t1"
28242,"Montipora_capitata_HIv3___RNAseq.g50093.t1"
5623,"Montipora_capitata_HIv3___RNAseq.g50094.t1"
15278,"Montipora_capitata_HIv3___RNAseq.g50095.t1"
2384,"Montipora_capitata_HIv3___RNAseq.g50096.t1"
16635,"Montipora_capitata_HIv3___RNAseq.g50097.t1"
7011,"Montipora_capitata_HIv3___RNAseq.g50098.t1"
5168,"Montipora_capitata_HIv3___RNAseq.g50099.t1"
11767,"Montipora_capitata_HIv3___RNAseq.g50100.t1"
731,"Montipora_capitata_HIv3___RNAseq.g50101.t1"
7693,"Montipora_capitata_HIv3___RNAseq.g50102.t1"
7085,"Montipora_capitata_HIv3___RNAseq.g50103.t1"
7662,"Montipora_capitata_HIv3___RNAseq.g50104.t1"
7662,"Montipora_capitata_HIv3___RNAseq.g50105.t1"
6763,"Montipora_capitata_HIv3___TS.g4478.t1"
16223,"Montipora_capitata_HIv3___RNAseq.g50107.t1"
1259,"Montipora_capitata_HIv3___TS.g4480.t1"
32278,"Montipora_capitata_HIv3___RNAseq.g50109.t1"
24808,"Montipora_capitata_HIv3___RNAseq.g50110.t1"
19119,"Montipora_capitata_HIv3___TS.g4483.t2"
3337,"Montipora_capitata_HIv3___TS.g4484.t1"
11020,"Montipora_capitata_HIv3___TS.g4485.t1"
3334,"Montipora_capitata_HIv3___TS.g4486.t1"
8811,"Montipora_capitata_HIv3___RNAseq.g50115.t1"
14057,"Montipora_capitata_HIv3___RNAseq.g50116.t1"
8753,"Montipora_capitata_HIv3___RNAseq.g50117.t1"
17724,"Montipora_capitata_HIv3___RNAseq.g50118.t1"
8393,"Montipora_capitata_HIv3___RNAseq.g50119.t1a"
4949,"Montipora_capitata_HIv3___RNAseq.g50119.t1b"
7412,"Montipora_capitata_HIv3___RNAseq.g50120.t1"
37989,"Montipora_capitata_HIv3___RNAseq.g50121.t1a"
8029,"Montipora_capitata_HIv3___RNAseq.g50121.t1b"
2420,"Montipora_capitata_HIv3___RNAseq.g50122.t1"
17921,"Montipora_capitata_HIv3___RNAseq.g50123.t1"
46555,"Montipora_capitata_HIv3___RNAseq.g50124.t1"
29363,"Montipora_capitata_HIv3___TS.g4497.t1"
1574,"Montipora_capitata_HIv3___TS.g4498.t1"
827,"Montipora_capitata_HIv3___RNAseq.g50127.t1"
506,"Montipora_capitata_HIv3___TS.g4499.t1"
14561,"Montipora_capitata_HIv3___RNAseq.g50128.t1"
2358,"Montipora_capitata_HIv3___TS.g4501.t1"
4130,"Montipora_capitata_HIv3___RNAseq.g50130.t1"
833,"Montipora_capitata_HIv3___RNAseq.g50131.t1"
51235,"Montipora_capitata_HIv3___TS.g4504.t1"
1637,"Montipora_capitata_HIv3___RNAseq.g50134.t1"
8773,"Montipora_capitata_HIv3___RNAseq.g50135.t1"
14438,"Montipora_capitata_HIv3___RNAseq.g50136.t1"
6808,"Montipora_capitata_HIv3___RNAseq.g50137.t1"
1828,"Montipora_capitata_HIv3___RNAseq.g50138.t1a"
32071,"Montipora_capitata_HIv3___RNAseq.g50138.t1b"
36766,"Montipora_capitata_HIv3___RNAseq.g50139.t1"
13516,"Montipora_capitata_HIv3___TS.g4511.t1"
26654,"Montipora_capitata_HIv3___TS.g4512.t1"
368,"Montipora_capitata_HIv3___TS.g4513.t1"
56415,"Montipora_capitata_HIv3___RNAseq.g50142.t1"
1465,"Montipora_capitata_HIv3___RNAseq.g50143.t1"
617,"Montipora_capitata_HIv3___RNAseq.g50144.t1"
5931,"Montipora_capitata_HIv3___RNAseq.g50145.t1"
14963,"Montipora_capitata_HIv3___RNAseq.g50146.t1"
11418,"Montipora_capitata_HIv3___TS.g4521.t1"
17202,"Montipora_capitata_HIv3___RNAseq.g50148.t1"
1265,"Montipora_capitata_HIv3___RNAseq.g50149.t1"
1330,"Montipora_capitata_HIv3___RNAseq.g50150.t1"
7462,"Montipora_capitata_HIv3___RNAseq.g50151.t2a"
7208,"Montipora_capitata_HIv3___RNAseq.g50151.t2b"
18179,"Montipora_capitata_HIv3___RNAseq.g50152.t1"
461,"Montipora_capitata_HIv3___RNAseq.g50153.t1"
1162,"Montipora_capitata_HIv3___RNAseq.g50154.t1"
8300,"Montipora_capitata_HIv3___RNAseq.g50155.t1"
6794,"Montipora_capitata_HIv3___TS.g4531.t1"
24443,"Montipora_capitata_HIv3___TS.g4532.t1"
3956,"Montipora_capitata_HIv3___TS.g4533.t1"
2629,"Montipora_capitata_HIv3___RNAseq.g50160.t1"
1530,"Montipora_capitata_HIv3___RNAseq.g50161.t1"
5689,"Montipora_capitata_HIv3___RNAseq.g50162.t1"
2629,"Montipora_capitata_HIv3___RNAseq.g50163.t1"
20785,"Montipora_capitata_HIv3___RNAseq.g50164.t2"
38140,"Montipora_capitata_HIv3___RNAseq.38880_t"
49211,"Montipora_capitata_HIv3___RNAseq.g50166.t1"
1987,"Montipora_capitata_HIv3___TS.g4542.t1"
7984,"Montipora_capitata_HIv3___TS.g4543.t1"
34429,"Montipora_capitata_HIv3___TS.g4544.t1"
757,"Montipora_capitata_HIv3___RNAseq.g50169.t1"
28856,"Montipora_capitata_HIv3___RNAseq.g50170.t1"
407,"Montipora_capitata_HIv3___RNAseq.g50171.t1"
908,"Montipora_capitata_HIv3___TS.g4547.t1"
611,"Montipora_capitata_HIv3___RNAseq.g50173.t1"
4478,"Montipora_capitata_HIv3___RNAseq.g50174.t1"
407,"Montipora_capitata_HIv3___RNAseq.g50175.t1"
2249,"Montipora_capitata_HIv3___RNAseq.g50176.t1"
437,"Montipora_capitata_HIv3___RNAseq.g50177.t1"
1165,"Montipora_capitata_HIv3___RNAseq.g50178.t1"
353,"Montipora_capitata_HIv3___RNAseq.g50179.t1"
272,"Montipora_capitata_HIv3___TS.g4554.t1"
20657,"Montipora_capitata_HIv3___RNAseq.g50180.t1"
3200,"Montipora_capitata_HIv3___RNAseq.g50181.t1"
20128,"Montipora_capitata_HIv3___RNAseq.g50182.t1"
23588,"Montipora_capitata_HIv3___RNAseq.g50183.t1"
2490,"Montipora_capitata_HIv3___RNAseq.g50184.t1"
1200,"Montipora_capitata_HIv3___RNAseq.38905_t"
371,"Montipora_capitata_HIv3___RNAseq.g50185.t1"
17486,"Montipora_capitata_HIv3___RNAseq.g50186.t1"
1566,"Montipora_capitata_HIv3___TS.g4561.t2"
32350,"Montipora_capitata_HIv3___RNAseq.g50187.t2"
1832,"Montipora_capitata_HIv3___RNAseq.g50188.t1"
2115,"Montipora_capitata_HIv3___RNAseq.g50189.t2"
8585,"Montipora_capitata_HIv3___RNAseq.g50190.t1"
650,"Montipora_capitata_HIv3___RNAseq.g50191.t1"
13148,"Montipora_capitata_HIv3___RNAseq.g50192.t1"
15806,"Montipora_capitata_HIv3___RNAseq.g50193.t1"
8277,"Montipora_capitata_HIv3___RNAseq.g50194.t1"
11798,"Montipora_capitata_HIv3___RNAseq.g50195.t1a"
2936,"Montipora_capitata_HIv3___RNAseq.g50195.t1b"
2471,"Montipora_capitata_HIv3___RNAseq.g50196.t1"
499,"Montipora_capitata_HIv3___RNAseq.g50197.t1"
16864,"Montipora_capitata_HIv3___RNAseq.g50198.t1"
18159,"Montipora_capitata_HIv3___RNAseq.g50199.t1"
21981,"Montipora_capitata_HIv3___RNAseq.g50200.t1"
11388,"Montipora_capitata_HIv3___TS.g4576.t1"
3885,"Montipora_capitata_HIv3___RNAseq.g50202.t1b"
10274,"Montipora_capitata_HIv3___RNAseq.g50202.t1a"
5848,"Montipora_capitata_HIv3___RNAseq.g50203.t1"
863,"Montipora_capitata_HIv3___RNAseq.g50204.t1"
6050,"Montipora_capitata_HIv3___RNAseq.g50205.t1"
2532,"Montipora_capitata_HIv3___RNAseq.g50206.t1"
3953,"Montipora_capitata_HIv3___RNAseq.g50207.t1"
5544,"Montipora_capitata_HIv3___RNAseq.g50208.t1"
1565,"Montipora_capitata_HIv3___RNAseq.g50209.t1"
494,"Montipora_capitata_HIv3___RNAseq.g50210.t1"
18375,"Montipora_capitata_HIv3___RNAseq.g50211.t1"
6375,"Montipora_capitata_HIv3___RNAseq.g50212.t1"
10122,"Montipora_capitata_HIv3___TS.g4589.t2"
17423,"Montipora_capitata_HIv3___RNAseq.g50214.t1"
16007,"Montipora_capitata_HIv3___TS.g4591.t1"
1316,"Montipora_capitata_HIv3___RNAseq.g50216.t1"
12101,"Montipora_capitata_HIv3___RNAseq.g50217.t1"
30977,"Montipora_capitata_HIv3___RNAseq.g50218.t2"
8222,"Montipora_capitata_HIv3___RNAseq.g50219.t1"
10086,"Montipora_capitata_HIv3___RNAseq.g50220.t1"
1181,"Montipora_capitata_HIv3___RNAseq.g50221.t1"
473,"Montipora_capitata_HIv3___RNAseq.g50222.t1"
5227,"Montipora_capitata_HIv3___RNAseq.g50223.t1"
12126,"Montipora_capitata_HIv3___RNAseq.g50224.t1"
371,"Montipora_capitata_HIv3___TS.g4601.t1"
18922,"Montipora_capitata_HIv3___RNAseq.g50226.t1"
7704,"Montipora_capitata_HIv3___RNAseq.38949_t"
14793,"Montipora_capitata_HIv3___RNAseq.g50228.t1"
269,"Montipora_capitata_HIv3___TS.g4604.t1"
5770,"Montipora_capitata_HIv3___RNAseq.g50229.t1"
398,"Montipora_capitata_HIv3___TS.g4606.t1"
293,"Montipora_capitata_HIv3___TS.g4607.t1"
26421,"Montipora_capitata_HIv3___RNAseq.g50230.t1"
22729,"Montipora_capitata_HIv3___RNAseq.g50231.t1"
1544,"Montipora_capitata_HIv3___RNAseq.g50232.t1"
6518,"Montipora_capitata_HIv3___RNAseq.g50233.t1"
25828,"Montipora_capitata_HIv3___TS.g4612.t1"
32623,"Montipora_capitata_HIv3___RNAseq.g50235.t1"
326,"Montipora_capitata_HIv3___TS.g4614.t1"
620,"Montipora_capitata_HIv3___TS.g4615.t1"
326,"Montipora_capitata_HIv3___TS.g4616.t1"
2429,"Montipora_capitata_HIv3___TS.g4617.t1"
21478,"Montipora_capitata_HIv3___RNAseq.g50237.t1"
4248,"Montipora_capitata_HIv3___RNAseq.g50238.t1"
20840,"Montipora_capitata_HIv3___RNAseq.g50239.t1"
3112,"Montipora_capitata_HIv3___TS.g4621.t1"
12949,"Montipora_capitata_HIv3___RNAseq.g50241.t1b"
2100,"Montipora_capitata_HIv3___RNAseq.g50241.t1a"
96711,"Montipora_capitata_HIv3___RNAseq.g50242.t1"
8501,"Montipora_capitata_HIv3___RNAseq.g50243.t1"
4048,"Montipora_capitata_HIv3___RNAseq.38969_t"
1516,"Montipora_capitata_HIv3___TS.g4626.t1"
1124,"Montipora_capitata_HIv3___RNAseq.g50246.t1"
1958,"Montipora_capitata_HIv3___RNAseq.g50247.t1"
4201,"Montipora_capitata_HIv3___RNAseq.g50248.t1"
7337,"Montipora_capitata_HIv3___RNAseq.g50249.t1"
11245,"Montipora_capitata_HIv3___TS.g4631.t2a"
9758,"Montipora_capitata_HIv3___TS.g4631.t2b"
4186,"Montipora_capitata_HIv3___TS.g4632.t1"
7571,"Montipora_capitata_HIv3___RNAseq.g50253.t1"
9963,"Montipora_capitata_HIv3___RNAseq.g50254.t1"
2029,"Montipora_capitata_HIv3___RNAseq.g50255.t1"
13514,"Montipora_capitata_HIv3___RNAseq.g50256.t1"
10611,"Montipora_capitata_HIv3___RNAseq.g50257.t1"
1922,"Montipora_capitata_HIv3___TS.g4638.t1"
305,"Montipora_capitata_HIv3___RNAseq.g50258.t1"
1133,"Montipora_capitata_HIv3___RNAseq.g50259.t1"
2781,"Montipora_capitata_HIv3___RNAseq.g50260.t1"
551,"Montipora_capitata_HIv3___RNAseq.g50261.t1"
848,"Montipora_capitata_HIv3___RNAseq.g50262.t1"
652,"Montipora_capitata_HIv3___RNAseq.g50263.t1"
22655,"Montipora_capitata_HIv3___RNAseq.g50264.t1"
67150,"Montipora_capitata_HIv3___RNAseq.g50265.t1"
3223,"Montipora_capitata_HIv3___TS.g4646.t1"
392,"Montipora_capitata_HIv3___RNAseq.g50267.t1"
302,"Montipora_capitata_HIv3___RNAseq.g50268.t1"
512,"Montipora_capitata_HIv3___TS.g4648.t1"
1961,"Montipora_capitata_HIv3___RNAseq.g50270.t1"
9809,"Montipora_capitata_HIv3___RNAseq.g50271.t1"
18969,"Montipora_capitata_HIv3___TS.g4651.t3"
32872,"Montipora_capitata_HIv3___TS.g4652.t2"
833,"Montipora_capitata_HIv3___RNAseq.g50274.t1"
10332,"Montipora_capitata_HIv3___RNAseq.g50275.t1"
17190,"Montipora_capitata_HIv3___RNAseq.g50276.t1"
4656,"Montipora_capitata_HIv3___RNAseq.g50277.t1"
1107,"Montipora_capitata_HIv3___TS.g4657.t1"
1325,"Montipora_capitata_HIv3___RNAseq.g50279.t1"
5528,"Montipora_capitata_HIv3___RNAseq.g50280.t1"
5313,"Montipora_capitata_HIv3___TS.g4660.t1"
10333,"Montipora_capitata_HIv3___RNAseq.g50282.t2"
11870,"Montipora_capitata_HIv3___RNAseq.g50283.t2"
1106,"Montipora_capitata_HIv3___RNAseq.g50284.t1"
1091,"Montipora_capitata_HIv3___RNAseq.g50285.t1"
9216,"Montipora_capitata_HIv3___RNAseq.g50286.t1"
1650,"Montipora_capitata_HIv3___RNAseq.g50287.t2d"
989,"Montipora_capitata_HIv3___RNAseq.g50287.t2c"
188,"Montipora_capitata_HIv3___RNAseq.g50287.t2b"
2299,"Montipora_capitata_HIv3___RNAseq.g50287.t2a"
701,"Montipora_capitata_HIv3___RNAseq.g50288.t1"
9324,"Montipora_capitata_HIv3___RNAseq.g50289.t1"
10408,"Montipora_capitata_HIv3___TS.g4671.t1"
15336,"Montipora_capitata_HIv3___TS.g4672.t1"
950,"Montipora_capitata_HIv3___RNAseq.g50294.t1"
32596,"Montipora_capitata_HIv3___TS.g4674.t2c"
5780,"Montipora_capitata_HIv3___TS.g4674.t2b"
8131,"Montipora_capitata_HIv3___TS.g4674.t2a"
5685,"Montipora_capitata_HIv3___RNAseq.g50300.t1"
862,"Montipora_capitata_HIv3___RNAseq.g50301.t1"
15627,"Montipora_capitata_HIv3___TS.g4677.t2"
2100,"Montipora_capitata_HIv3___RNAseq.g50303.t1"
6722,"Montipora_capitata_HIv3___RNAseq.g50304.t1"
2200,"Montipora_capitata_HIv3___RNAseq.g50305.t1"
3012,"Montipora_capitata_HIv3___RNAseq.g50306.t1"
1872,"Montipora_capitata_HIv3___TS.g4680.t1"
9823,"Montipora_capitata_HIv3___RNAseq.g50307.t1"
14485,"Montipora_capitata_HIv3___TS.g4681.t1"
10089,"Montipora_capitata_HIv3___TS.g4682.t2"
13598,"Montipora_capitata_HIv3___RNAseq.g50310.t1"
1959,"Montipora_capitata_HIv3___RNAseq.g50311.t1"
1139,"Montipora_capitata_HIv3___RNAseq.g50312.t1"
2872,"Montipora_capitata_HIv3___RNAseq.g50313.t1"
824,"Montipora_capitata_HIv3___RNAseq.g50314.t1"
25497,"Montipora_capitata_HIv3___TS.g4688.t2"
2174,"Montipora_capitata_HIv3___TS.g4689.t2"
