"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"20836","Montipora_capitata_HIv3___TS.g7717.t2","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20837","Montipora_capitata_HIv3___RNAseq.g387.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20838","Montipora_capitata_HIv3___RNAseq.g387.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20839","Montipora_capitata_HIv3___TS.g50859.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20840","Montipora_capitata_HIv3___RNAseq.g5796.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20841","Montipora_capitata_HIv3___RNAseq.g5796.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20842","Montipora_capitata_HIv3___RNAseq.g24210.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20843","Montipora_capitata_HIv3___RNAseq.g24210.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20844","Montipora_capitata_HIv3___RNAseq.g9087.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20845","Montipora_capitata_HIv3___RNAseq.g9087.t1","GO:0050660","flavin adenine dinucleotide binding",48,26,18.58,0.00893,"Molecular Functions",0.541666666666667
"20846","Montipora_capitata_HIv3___RNAseq.g15931.t1","GO:0004175","endopeptidase activity",169,85,65.42,0.00741,"Molecular Functions",0.502958579881657
"20847","Montipora_capitata_HIv3___TS.g13874.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20848","Montipora_capitata_HIv3___RNAseq.g47382.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20849","Montipora_capitata_HIv3___RNAseq.g6948.t1","GO:0008569","minus-end-directed microtubule motor activity",29,22,11.23,5.2e-05,"Molecular Functions",0.758620689655172
"20850","Montipora_capitata_HIv3___RNAseq.g6948.t1","GO:0045503","dynein light chain binding",32,24,12.39,3.2e-05,"Molecular Functions",0.75
"20851","Montipora_capitata_HIv3___RNAseq.g6948.t1","GO:0045505","dynein intermediate chain binding",39,26,15.1,0.00037,"Molecular Functions",0.666666666666667
"20852","Montipora_capitata_HIv3___RNAseq.g6948.t1","GO:0051959","dynein light intermediate chain binding",32,23,12.39,0.00014,"Molecular Functions",0.71875
"20853","Montipora_capitata_HIv3___RNAseq.g26789.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20854","Montipora_capitata_HIv3___RNAseq.g26789.t1","GO:0003735","structural constituent of ribosome",133,103,51.48,4.7e-20,"Molecular Functions",0.774436090225564
"20855","Montipora_capitata_HIv3___RNAseq.g26789.t1","GO:0031369","translation initiation factor binding",39,22,15.1,0.00897,"Molecular Functions",0.564102564102564
"20856","Montipora_capitata_HIv3___RNAseq.g35276.t1","GO:0003735","structural constituent of ribosome",133,103,51.48,4.7e-20,"Molecular Functions",0.774436090225564
"20857","Montipora_capitata_HIv3___RNAseq.g35276.t1","GO:0031369","translation initiation factor binding",39,22,15.1,0.00897,"Molecular Functions",0.564102564102564
"20858","Montipora_capitata_HIv3___RNAseq.g35276.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20859","Montipora_capitata_HIv3___RNAseq.g31736.t1","GO:0005507","copper ion binding",46,28,17.81,0.00312,"Molecular Functions",0.608695652173913
"20860","Montipora_capitata_HIv3___RNAseq.g46406.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20861","Montipora_capitata_HIv3___RNAseq.g46066.t1","GO:0009055","electron transfer activity",88,59,34.06,0.00409,"Molecular Functions",0.670454545454545
"20862","Montipora_capitata_HIv3___RNAseq.g44037.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20863","Montipora_capitata_HIv3___RNAseq.g11129.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20864","Montipora_capitata_HIv3___RNAseq.g11129.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20865","Montipora_capitata_HIv3___RNAseq.g473.t2","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20866","Montipora_capitata_HIv3___TS.g26521.t1b","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20867","Montipora_capitata_HIv3___TS.g26521.t1b","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20868","Montipora_capitata_HIv3___TS.g26521.t1b","GO:0019905","syntaxin binding",66,37,25.55,0.00899,"Molecular Functions",0.560606060606061
"20869","Montipora_capitata_HIv3___TS.g26521.t1b","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20870","Montipora_capitata_HIv3___RNAseq.g41648.t1","GO:0008137","NADH dehydrogenase (ubiquinone) activity",23,19,8.9,2e-05,"Molecular Functions",0.826086956521739
"20871","Montipora_capitata_HIv3___RNAseq.g41648.t1","GO:0016651","oxidoreductase activity, acting on NAD(P)H",78,51,30.19,0.00508,"Molecular Functions",0.653846153846154
"20872","Montipora_capitata_HIv3___RNAseq.g41648.t1","GO:0050136","NADH:ubiquinone reductase (non-electrogenic) activi...",23,19,8.9,2e-05,"Molecular Functions",0.826086956521739
"20873","Montipora_capitata_HIv3___RNAseq.g12510.t1","GO:0016651","oxidoreductase activity, acting on NAD(P)H",78,51,30.19,0.00508,"Molecular Functions",0.653846153846154
"20874","Montipora_capitata_HIv3___RNAseq.g45063.t1","GO:0017022","myosin binding",81,40,31.35,0.01932,"Molecular Functions",0.493827160493827
"20875","Montipora_capitata_HIv3___RNAseq.g40590.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20876","Montipora_capitata_HIv3___RNAseq.g16250.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20877","Montipora_capitata_HIv3___RNAseq.g16250.t1","GO:0004300","enoyl-CoA hydratase activity",14,8,5.42,0.04571,"Molecular Functions",0.571428571428571
"20878","Montipora_capitata_HIv3___RNAseq.g28193.t1","GO:0008137","NADH dehydrogenase (ubiquinone) activity",23,19,8.9,2e-05,"Molecular Functions",0.826086956521739
"20879","Montipora_capitata_HIv3___RNAseq.g28193.t1","GO:0016651","oxidoreductase activity, acting on NAD(P)H",78,51,30.19,0.00508,"Molecular Functions",0.653846153846154
"20880","Montipora_capitata_HIv3___RNAseq.g28193.t1","GO:0050136","NADH:ubiquinone reductase (non-electrogenic) activi...",23,19,8.9,2e-05,"Molecular Functions",0.826086956521739
"20881","Montipora_capitata_HIv3___RNAseq.g40398.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20882","Montipora_capitata_HIv3___RNAseq.g48078.t1","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20883","Montipora_capitata_HIv3___RNAseq.g48078.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20884","Montipora_capitata_HIv3___RNAseq.g45960.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20885","Montipora_capitata_HIv3___RNAseq.g2720.t1","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20886","Montipora_capitata_HIv3___RNAseq.g2720.t1","GO:0045504","dynein heavy chain binding",14,9,5.42,0.04717,"Molecular Functions",0.642857142857143
"20887","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0005507","copper ion binding",46,28,17.81,0.00312,"Molecular Functions",0.608695652173913
"20888","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20889","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0008201","heparin binding",62,34,24,0.00703,"Molecular Functions",0.548387096774194
"20890","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20891","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20892","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0048038","quinone binding",14,9,5.42,0.04214,"Molecular Functions",0.642857142857143
"20893","Montipora_capitata_HIv3___RNAseq.g26732.t1","GO:0052598","histamine oxidase activity",6,5,2.32,0.03527,"Molecular Functions",0.833333333333333
"20894","Montipora_capitata_HIv3___TS.g35885.t2","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20895","Montipora_capitata_HIv3___RNAseq.g4410.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20896","Montipora_capitata_HIv3___RNAseq.g47132.t1","GO:0005328","neurotransmitter:sodium symporter activity",13,11,5.03,0.00094,"Molecular Functions",0.846153846153846
"20897","Montipora_capitata_HIv3___TS.g50338.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20898","Montipora_capitata_HIv3___RNAseq.g24838.t1","GO:0008430","selenium binding",11,8,4.26,0.02364,"Molecular Functions",0.727272727272727
"20899","Montipora_capitata_HIv3___RNAseq.g47030.t1","GO:0047144","2-acylglycerol-3-phosphate O-acyltransferase activi...",8,6,3.1,0.04219,"Molecular Functions",0.75
"20900","Montipora_capitata_HIv3___RNAseq.g23186.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20901","Montipora_capitata_HIv3___RNAseq.g23186.t1","GO:0003735","structural constituent of ribosome",133,103,51.48,4.7e-20,"Molecular Functions",0.774436090225564
"20902","Montipora_capitata_HIv3___RNAseq.g9142.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20903","Montipora_capitata_HIv3___RNAseq.g9142.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20904","Montipora_capitata_HIv3___RNAseq.g9142.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20905","Montipora_capitata_HIv3___TS.g30047.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20906","Montipora_capitata_HIv3___TS.g30047.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20907","Montipora_capitata_HIv3___TS.g7318.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20908","Montipora_capitata_HIv3___RNAseq.g34508.t1","GO:0017022","myosin binding",81,40,31.35,0.01932,"Molecular Functions",0.493827160493827
"20909","Montipora_capitata_HIv3___RNAseq.g34508.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20910","Montipora_capitata_HIv3___RNAseq.g34508.t1","GO:0051015","actin filament binding",78,39,30.19,0.02719,"Molecular Functions",0.5
"20911","Montipora_capitata_HIv3___RNAseq.g20932.t1","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20912","Montipora_capitata_HIv3___RNAseq.g20932.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20913","Montipora_capitata_HIv3___RNAseq.g20932.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20914","Montipora_capitata_HIv3___RNAseq.g39055.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20915","Montipora_capitata_HIv3___TS.g895.t1","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20916","Montipora_capitata_HIv3___RNAseq.g41189.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20917","Montipora_capitata_HIv3___RNAseq.g40772.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20918","Montipora_capitata_HIv3___RNAseq.g12712.t1","GO:0004175","endopeptidase activity",169,85,65.42,0.00741,"Molecular Functions",0.502958579881657
"20919","Montipora_capitata_HIv3___RNAseq.g12712.t1","GO:0004222","metalloendopeptidase activity",44,23,17.03,0.04625,"Molecular Functions",0.522727272727273
"20920","Montipora_capitata_HIv3___RNAseq.g49987.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20921","Montipora_capitata_HIv3___RNAseq.20746_t","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20922","Montipora_capitata_HIv3___RNAseq.g30260.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20923","Montipora_capitata_HIv3___RNAseq.g30260.t1","GO:0003735","structural constituent of ribosome",133,103,51.48,4.7e-20,"Molecular Functions",0.774436090225564
"20924","Montipora_capitata_HIv3___RNAseq.g36897.t1","GO:0051015","actin filament binding",78,39,30.19,0.02719,"Molecular Functions",0.5
"20925","Montipora_capitata_HIv3___RNAseq.g20112.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20926","Montipora_capitata_HIv3___RNAseq.g417.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20927","Montipora_capitata_HIv3___TS.g11361.t1","GO:0004796","thromboxane-A synthase activity",28,20,10.84,0.00045,"Molecular Functions",0.714285714285714
"20928","Montipora_capitata_HIv3___TS.g11361.t1","GO:0036134","12-hydroxyheptadecatrienoic acid synthase activity",28,20,10.84,0.00045,"Molecular Functions",0.714285714285714
"20929","Montipora_capitata_HIv3___RNAseq.g45540.t1","GO:0000062","fatty-acyl-CoA binding",18,10,6.97,0.00457,"Molecular Functions",0.555555555555556
"20930","Montipora_capitata_HIv3___RNAseq.g45540.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20931","Montipora_capitata_HIv3___RNAseq.g3922.t2","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20932","Montipora_capitata_HIv3___RNAseq.g47503.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20933","Montipora_capitata_HIv3___RNAseq.g49664.t1a","GO:0004175","endopeptidase activity",169,85,65.42,0.00741,"Molecular Functions",0.502958579881657
"20934","Montipora_capitata_HIv3___RNAseq.g49664.t1a","GO:0004222","metalloendopeptidase activity",44,23,17.03,0.04625,"Molecular Functions",0.522727272727273
"20935","Montipora_capitata_HIv3___RNAseq.g19668.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20936","Montipora_capitata_HIv3___RNAseq.g49777.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20937","Montipora_capitata_HIv3___RNAseq.g49777.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20938","Montipora_capitata_HIv3___RNAseq.g49702.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20939","Montipora_capitata_HIv3___RNAseq.g35065.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20940","Montipora_capitata_HIv3___TS.g8041.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20941","Montipora_capitata_HIv3___RNAseq.g14674.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20942","Montipora_capitata_HIv3___RNAseq.g14674.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20943","Montipora_capitata_HIv3___RNAseq.g9379.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20944","Montipora_capitata_HIv3___RNAseq.g44291.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20945","Montipora_capitata_HIv3___RNAseq.g30927.t1","GO:0042625","ATPase-coupled ion transmembrane transporter activi...",43,27,16.64,0.022,"Molecular Functions",0.627906976744186
"20946","Montipora_capitata_HIv3___RNAseq.g45419.t1","GO:0017022","myosin binding",81,40,31.35,0.01932,"Molecular Functions",0.493827160493827
"20947","Montipora_capitata_HIv3___RNAseq.g35067.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20948","Montipora_capitata_HIv3___RNAseq.g35067.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20949","Montipora_capitata_HIv3___RNAseq.g35067.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20950","Montipora_capitata_HIv3___RNAseq.g44346.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20951","Montipora_capitata_HIv3___RNAseq.g40844.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20952","Montipora_capitata_HIv3___RNAseq.g40844.t1","GO:0003735","structural constituent of ribosome",133,103,51.48,4.7e-20,"Molecular Functions",0.774436090225564
"20953","Montipora_capitata_HIv3___RNAseq.g45323.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20954","Montipora_capitata_HIv3___RNAseq.g45323.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20955","Montipora_capitata_HIv3___RNAseq.g27784.t1","GO:0005496","steroid binding",43,22,16.64,0.04699,"Molecular Functions",0.511627906976744
"20956","Montipora_capitata_HIv3___RNAseq.g27784.t1","GO:0008201","heparin binding",62,34,24,0.00703,"Molecular Functions",0.548387096774194
"20957","Montipora_capitata_HIv3___RNAseq.g27784.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20958","Montipora_capitata_HIv3___RNAseq.g11490.t1","GO:0008426","protein kinase C inhibitor activity",6,6,2.32,0.00335,"Molecular Functions",1
"20959","Montipora_capitata_HIv3___RNAseq.g11490.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20960","Montipora_capitata_HIv3___TS.g48623.t2","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20961","Montipora_capitata_HIv3___RNAseq.g47376.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20962","Montipora_capitata_HIv3___RNAseq.g47376.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20963","Montipora_capitata_HIv3___RNAseq.g47376.t1","GO:0043295","glutathione binding",13,10,5.03,0.00589,"Molecular Functions",0.769230769230769
"20964","Montipora_capitata_HIv3___TS.g33117.t2","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20965","Montipora_capitata_HIv3___TS.g33117.t2","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20966","Montipora_capitata_HIv3___RNAseq.g21632.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20967","Montipora_capitata_HIv3___RNAseq.g23505.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20968","Montipora_capitata_HIv3___RNAseq.g16212.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20969","Montipora_capitata_HIv3___RNAseq.g25279.t1","GO:0017022","myosin binding",81,40,31.35,0.01932,"Molecular Functions",0.493827160493827
"20970","Montipora_capitata_HIv3___RNAseq.g25279.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20971","Montipora_capitata_HIv3___RNAseq.g45861.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20972","Montipora_capitata_HIv3___RNAseq.g45861.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20973","Montipora_capitata_HIv3___RNAseq.g45861.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20974","Montipora_capitata_HIv3___RNAseq.g3909.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20975","Montipora_capitata_HIv3___RNAseq.g3909.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20976","Montipora_capitata_HIv3___RNAseq.g24835.t1","GO:0008430","selenium binding",11,8,4.26,0.02364,"Molecular Functions",0.727272727272727
"20977","Montipora_capitata_HIv3___TS.g49575.t3","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20978","Montipora_capitata_HIv3___RNAseq.g771.t2","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20979","Montipora_capitata_HIv3___RNAseq.g771.t2","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20980","Montipora_capitata_HIv3___RNAseq.g30621.t1","GO:0017022","myosin binding",81,40,31.35,0.01932,"Molecular Functions",0.493827160493827
"20981","Montipora_capitata_HIv3___RNAseq.g12013.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20982","Montipora_capitata_HIv3___RNAseq.11177_t","GO:0008430","selenium binding",11,8,4.26,0.02364,"Molecular Functions",0.727272727272727
"20983","Montipora_capitata_HIv3___RNAseq.g12011.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20984","Montipora_capitata_HIv3___RNAseq.g7376.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20985","Montipora_capitata_HIv3___RNAseq.g7376.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20986","Montipora_capitata_HIv3___RNAseq.g7376.t1","GO:0051015","actin filament binding",78,39,30.19,0.02719,"Molecular Functions",0.5
"20987","Montipora_capitata_HIv3___RNAseq.g7376.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"20988","Montipora_capitata_HIv3___RNAseq.g24298.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"20989","Montipora_capitata_HIv3___RNAseq.g28396.t1","GO:0051015","actin filament binding",78,39,30.19,0.02719,"Molecular Functions",0.5
"20990","Montipora_capitata_HIv3___RNAseq.g19569.t1","GO:0004796","thromboxane-A synthase activity",28,20,10.84,0.00045,"Molecular Functions",0.714285714285714
"20991","Montipora_capitata_HIv3___RNAseq.g19569.t1","GO:0036134","12-hydroxyheptadecatrienoic acid synthase activity",28,20,10.84,0.00045,"Molecular Functions",0.714285714285714
"20992","Montipora_capitata_HIv3___RNAseq.g41666.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20993","Montipora_capitata_HIv3___RNAseq.g29615.t1","GO:0005543","phospholipid binding",246,103,95.22,0.01429,"Molecular Functions",0.41869918699187
"20994","Montipora_capitata_HIv3___RNAseq.g29615.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"20995","Montipora_capitata_HIv3___RNAseq.g29615.t1","GO:0097682","intracellularly phosphatidylinositol-3,5-bisphospha...",7,6,2.71,0.01569,"Molecular Functions",0.857142857142857
"20996","Montipora_capitata_HIv3___TS.g2939.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"20997","Montipora_capitata_HIv3___RNAseq.g33828.t1","GO:0005509","calcium ion binding",179,98,69.29,8.2e-06,"Molecular Functions",0.547486033519553
"20998","Montipora_capitata_HIv3___RNAseq.g28227.t1","GO:0005385","zinc ion transmembrane transporter activity",23,14,8.9,0.042,"Molecular Functions",0.608695652173913
"20999","Montipora_capitata_HIv3___RNAseq.g9880.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"21000","Montipora_capitata_HIv3___RNAseq.g9880.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"21001","Montipora_capitata_HIv3___RNAseq.g43161.t1a","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"21002","Montipora_capitata_HIv3___RNAseq.g43161.t1a","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"21003","Montipora_capitata_HIv3___RNAseq.g6198.t1","GO:0015116","sulfate transmembrane transporter activity",4,4,1.55,0.02242,"Molecular Functions",1
"21004","Montipora_capitata_HIv3___RNAseq.g44970.t1","GO:0008569","minus-end-directed microtubule motor activity",29,22,11.23,5.2e-05,"Molecular Functions",0.758620689655172
"21005","Montipora_capitata_HIv3___RNAseq.g44970.t1","GO:0045503","dynein light chain binding",32,24,12.39,3.2e-05,"Molecular Functions",0.75
"21006","Montipora_capitata_HIv3___RNAseq.g44970.t1","GO:0045505","dynein intermediate chain binding",39,26,15.1,0.00037,"Molecular Functions",0.666666666666667
"21007","Montipora_capitata_HIv3___RNAseq.g44970.t1","GO:0051959","dynein light intermediate chain binding",32,23,12.39,0.00014,"Molecular Functions",0.71875
"21008","Montipora_capitata_HIv3___RNAseq.g44519.t1","GO:0008201","heparin binding",62,34,24,0.00703,"Molecular Functions",0.548387096774194
"21009","Montipora_capitata_HIv3___RNAseq.g44519.t1","GO:0043168","anion binding",948,392,366.96,0.03384,"Molecular Functions",0.413502109704641
"21010","Montipora_capitata_HIv3___RNAseq.g36428.t1","GO:0004175","endopeptidase activity",169,85,65.42,0.00741,"Molecular Functions",0.502958579881657
"21011","Montipora_capitata_HIv3___TS.g24853.t1","GO:0051015","actin filament binding",78,39,30.19,0.02719,"Molecular Functions",0.5
"21012","Montipora_capitata_HIv3___RNAseq.g46895.t1","GO:0042803","protein homodimerization activity",687,299,265.93,0.00385,"Molecular Functions",0.435225618631732
"21013","Montipora_capitata_HIv3___RNAseq.g41226.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"21014","Montipora_capitata_HIv3___RNAseq.g12237.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"21015","Montipora_capitata_HIv3___TS.g25626.t1","GO:0003723","RNA binding",722,276,279.48,0.02298,"Molecular Functions",0.382271468144044
"21016","Montipora_capitata_HIv3___RNAseq.g12238.t1","GO:0051020","GTPase binding",393,133,152.13,0.03418,"Molecular Functions",0.338422391857506
"21017","Montipora_capitata_HIv3___RNAseq.33169_t","GO:0009055","electron transfer activity",88,59,34.06,0.00409,"Molecular Functions",0.670454545454545
